program_id,athlete_id,country,swim,t1,bike,t2,run,position,status,total_time,year,category
1829,5336,KAZ,1193,14,3492,14,1913,1,,6627,2004,Elite Men
1829,5810,AUS,1177,14,3508,17,1911,2,,6628,2004,Elite Men
1829,5637,USA,1186,16,3498,24,1911,3,,6634,2004,Elite Men
1829,5695,ESP,1183,19,3501,20,1913,4,,6634,2004,Elite Men
1829,5790,GBR,1188,16,3495,16,1935,5,,6648,2004,Elite Men
1829,5355,UKR,1185,14,3501,18,1960,6,,6677,2004,Elite Men
1829,5715,AUS,1182,14,3502,17,1982,7,,6696,2004,Elite Men
1829,5348,CAN,1180,14,3504,17,1989,8,,6704,2004,Elite Men
1829,5868,RSA,1189,16,3497,20,1993,9,,6714,2004,Elite Men
1829,5683,NZL,1191,18,3494,19,2004,10,,6724,2004,Elite Men
1829,5750,POL,1192,14,3495,17,2067,11,,6784,2004,Elite Men
1829,5829,JPN,1191,16,3492,16,2091,12,,6804,2004,Elite Men
1829,5655,JPN,1188,17,3495,19,2108,13,,6826,2004,Elite Men
1829,5687,USA,1186,18,3499,19,2154,14,,6874,2004,Elite Men
1829,5345,BER,1308,17,3504,21,2039,15,,6889,2004,Elite Men
1829,5742,JPN,1193,14,3494,21,2180,16,,6903,2004,Elite Men
1829,5629,CAN,1190,20,3495,18,2207,17,,6928,2004,Elite Men
1829,5331,UKR,1271,21,3538,27,2078,18,,6934,2004,Elite Men
1829,5307,AUS,1187,16,3499,18,2229,19,,6948,2004,Elite Men
1829,6555,KOR,1188,16,3502,24,2242,20,,6970,2004,Elite Men
1829,5743,JPN,1355,19,3627,20,2144,21,,7164,2004,Elite Men
1829,6544,KOR,1201,18,3614,23,2395,22,,7248,2004,Elite Men
1829,5904,UZB,1359,17,3625,21,2249,23,,7270,2004,Elite Men
1829,5901,UZB,1360,19,3621,20,2265,24,,7283,2004,Elite Men
1829,5860,CAN,1176,17,3511,20,2615,25,,7338,2004,Elite Men
1829,5902,UZB,1360,27,3733,21,2515,26,,7655,2004,Elite Men
1857,5308,NZL,1077,0,3677,0,1955,1,,6709,2003,Elite Men
1857,5297,NZL,1079,0,3679,0,1979,2,,6737,2003,Elite Men
1857,5688,USA,1075,0,3883,0,1921,3,,6879,2003,Elite Men
1857,5302,CAN,1083,0,3886,0,1925,4,,6893,2003,Elite Men
1857,5637,USA,1082,0,3868,0,1951,5,,6901,2003,Elite Men
1857,5334,EST,1073,0,3883,0,1958,6,,6912,2003,Elite Men
1857,5663,ITA,1085,0,3866,0,1969,7,,6919,2003,Elite Men
1857,5797,USA,1093,0,3863,0,1972,8,,6930,2003,Elite Men
1857,5703,USA,1086,0,3863,0,1985,9,,6933,2003,Elite Men
1857,5635,USA,1083,0,3875,0,1982,10,,6939,2003,Elite Men
1857,167061,USA,1082,0,3872,0,1996,11,,6949,2003,Elite Men
1857,5353,GBR,1089,0,3866,0,2004,12,,6960,2003,Elite Men
1857,5722,AUT,1084,0,3873,0,2015,13,,6972,2003,Elite Men
1857,80764,NZL,1077,0,3879,0,2029,14,,6985,2003,Elite Men
1857,5664,ITA,1081,0,3873,0,2056,15,,7010,2003,Elite Men
1857,5348,CAN,1077,0,3876,0,2078,16,,7031,2003,Elite Men
1857,5307,AUS,1108,0,3990,0,1996,17,,7093,2003,Elite Men
1857,5602,CAN,1086,0,3878,0,2146,18,,7110,2003,Elite Men
1857,5335,AUS,1118,0,3999,0,2020,19,,7139,2003,Elite Men
1857,5346,VEN,1087,0,4021,0,2037,20,,7144,2003,Elite Men
1857,5350,CZE,1081,0,3873,0,2201,21,,7153,2003,Elite Men
1857,5823,POR,1114,0,3996,0,2068,23,,7177,2003,Elite Men
1857,5652,BEL,1073,0,4034,0,2118,24,,7223,2003,Elite Men
1857,5828,SUI,1122,0,3985,0,2128,25,,7235,2003,Elite Men
1857,5810,AUS,1107,0,4006,0,2137,26,,7250,2003,Elite Men
1857,5629,CAN,1092,0,4032,0,2225,27,,7348,2003,Elite Men
1857,5731,CAN,1113,0,3998,0,2359,28,,7469,2003,Elite Men
1857,5945,CAN,1151,0,4121,0,2222,29,,7492,2003,Elite Men
1857,5690,CAN,1150,0,4181,0,2244,30,,7573,2003,Elite Men
1857,5745,CHI,1147,0,4183,0,2296,31,,7625,2003,Elite Men
1857,5838,CAN,1173,0,4176,0,2285,32,,7633,2003,Elite Men
1857,5865,CAN,1196,0,4144,0,2409,33,,7749,2003,Elite Men
1857,5914,ISR,1202,0,0,0,0,0,DNF,0,2003,Elite Men
1857,5860,CAN,1100,0,4264,0,0,0,DNF,0,2003,Elite Men
1857,5626,BRA,1195,0,0,0,0,0,DNF,0,2003,Elite Men
1857,5627,CZE,1083,0,0,0,0,0,DNF,0,2003,Elite Men
1857,5699,SUI,1154,0,0,0,0,0,DNF,0,2003,Elite Men
1857,5721,AUT,1126,0,0,0,0,0,DNF,0,2003,Elite Men
1857,5748,BRA,1202,0,0,0,0,0,DNF,0,2003,Elite Men
1857,5349,BRA,1126,0,0,0,0,0,DNF,0,2003,Elite Men
1857,5799,USA,1197,0,4069,0,0,0,DNF,0,2003,Elite Men
1857,5661,AUS,1052,0,3724,0,0,0,DNF,0,2003,Elite Men
1867,5298,AUS,1042,0,3476,0,1998,1,,6516,2003,Elite Men
1867,5715,AUS,1040,0,3467,0,2034,2,,6541,2003,Elite Men
1867,5323,DEN,1036,0,3475,0,2050,3,,6561,2003,Elite Men
1867,5304,BRA,1047,0,3466,0,2064,4,,6578,2003,Elite Men
1867,5336,KAZ,1051,0,3463,0,2068,5,,6583,2003,Elite Men
1867,5330,GBR,1050,0,3462,0,2086,6,,6598,2003,Elite Men
1867,5324,SUI,1065,0,3449,0,2093,7,,6607,2003,Elite Men
1867,5348,CAN,1038,0,3478,0,2110,8,,6627,2003,Elite Men
1867,5338,USA,1048,0,3466,0,2120,9,,6634,2003,Elite Men
1867,5303,JPN,1052,0,3463,0,2125,10,,6640,2003,Elite Men
1867,5802,USA,1036,0,3482,0,2127,11,,6644,2003,Elite Men
1867,5353,GBR,1040,0,3479,0,2128,12,,6647,2003,Elite Men
1867,5790,GBR,1037,0,3482,0,2129,13,,6648,2003,Elite Men
1867,5651,RUS,1038,0,3486,0,2125,14,,6649,2003,Elite Men
1867,5726,HUN,1071,0,3461,0,2122,15,,6653,2003,Elite Men
1867,5656,SWE,1051,0,3470,0,2141,16,,6662,2003,Elite Men
1867,5587,SUI,1052,0,3462,0,2167,17,,6681,2003,Elite Men
1867,28221,GER,1043,0,3478,0,2164,18,,6685,2003,Elite Men
1867,5664,ITA,1049,0,3466,0,2200,19,,6715,2003,Elite Men
1867,5655,JPN,1046,0,3482,0,2194,20,,6722,2003,Elite Men
1867,5769,AUT,1108,0,3413,0,2204,21,,6725,2003,Elite Men
1867,5632,HUN,1044,0,3479,0,2215,22,,6737,2003,Elite Men
1867,5820,JPN,1047,0,3466,0,2226,23,,6739,2003,Elite Men
1867,5701,GBR,1048,0,3476,0,2232,24,,6756,2003,Elite Men
1867,28488,NED,1044,0,3448,0,2272,25,,6764,2003,Elite Men
1867,5720,AUT,1097,0,3426,0,2242,26,,6765,2003,Elite Men
1867,5351,HKG,1073,0,3442,0,2255,27,,6770,2003,Elite Men
1867,5602,CAN,1046,0,3478,0,2250,28,,6774,2003,Elite Men
1867,5705,JPN,1072,0,3447,0,2262,29,,6781,2003,Elite Men
1867,80764,NZL,1036,0,3492,0,2255,30,,6784,2003,Elite Men
1867,5670,BRA,1062,0,3460,0,2272,31,,6794,2003,Elite Men
1867,5654,JPN,1039,0,3479,0,2280,32,,6799,2003,Elite Men
1867,17908,RUS,1064,0,3453,0,2292,33,,6808,2003,Elite Men
1867,5327,JPN,1032,0,3491,0,2299,34,,6824,2003,Elite Men
1867,5359,GBR,1039,0,3478,0,2314,35,,6830,2003,Elite Men
1867,5724,SUI,1075,0,3449,0,2321,36,,6845,2003,Elite Men
1867,5757,JPN,1057,0,3470,0,2331,37,,6858,2003,Elite Men
1867,5613,NZL,1065,0,3445,0,2356,38,,6867,2003,Elite Men
1867,5723,AUT,1070,0,3447,0,2354,39,,6871,2003,Elite Men
1867,10030,RUS,1045,0,3479,0,2354,40,,6878,2003,Elite Men
1867,5959,ISR,1054,0,3470,0,2355,41,,6879,2003,Elite Men
1867,5728,JPN,1031,0,3490,0,2391,42,,6912,2003,Elite Men
1867,5958,ISR,1056,0,3465,0,2398,43,,6919,2003,Elite Men
1867,5961,CAN,1066,0,3459,0,2446,44,,6970,2003,Elite Men
1867,51348,JPN,1026,0,3500,0,2461,45,,6987,2003,Elite Men
1867,5346,VEN,1060,0,3465,0,2519,46,,7043,2003,Elite Men
1867,5758,JPN,1121,0,3681,0,2252,47,,7054,2003,Elite Men
1867,5951,JPN,1108,0,3693,0,2356,48,,7158,2003,Elite Men
1867,5960,GER,1111,0,0,0,0,0,DNF,0,2003,Elite Men
1867,5355,UKR,1044,0,3472,0,0,0,DNF,0,2003,Elite Men
1867,5344,BRA,1040,0,0,0,0,0,DNF,0,2003,Elite Men
1867,13237,SUI,1122,0,0,0,0,0,DNF,0,2003,Elite Men
1833,5297,NZL,1011,0,3523,0,1978,1,,6512,2004,Elite Men
1833,5336,KAZ,1032,0,3501,0,1996,2,,6531,2004,Elite Men
1833,5600,GBR,1009,0,3532,0,2008,3,,6549,2004,Elite Men
1833,5330,GBR,1006,0,3531,0,2025,4,,6562,2004,Elite Men
1833,5298,AUS,1003,0,3532,0,2027,5,,6562,2004,Elite Men
1833,5303,JPN,1007,0,3529,0,2059,6,,6595,2004,Elite Men
1833,5310,SUI,1028,0,3511,0,2059,7,,6598,2004,Elite Men
1833,5305,GBR,1017,0,3524,0,2060,8,,6601,2004,Elite Men
1833,5304,BRA,1032,0,3515,0,2056,9,,6604,2004,Elite Men
1833,5359,GBR,992,0,3545,0,2068,10,,6606,2004,Elite Men
1833,5349,BRA,1028,0,3515,0,2067,11,,6610,2004,Elite Men
1833,5587,SUI,1046,0,3498,0,2072,12,,6616,2004,Elite Men
1833,5677,FRA,1028,0,3511,0,2086,13,,6627,2004,Elite Men
1833,5823,POR,1015,0,3525,0,2093,14,,6633,2004,Elite Men
1833,5344,BRA,991,0,3560,0,2092,15,,6643,2004,Elite Men
1833,5351,HKG,1007,0,3532,0,2106,16,,6644,2004,Elite Men
1833,5586,SUI,1032,0,3508,0,2108,17,,6649,2004,Elite Men
1833,5615,ESP,1003,0,3545,0,2105,18,,6653,2004,Elite Men
1833,73138,RUS,994,0,3553,0,2109,19,,6655,2004,Elite Men
1833,5722,AUT,1010,0,3530,0,2118,20,,6658,2004,Elite Men
1833,5327,JPN,993,0,3548,0,2122,21,,6664,2004,Elite Men
1833,5652,BEL,1012,0,3533,0,2121,22,,6666,2004,Elite Men
1833,5354,ESP,1007,0,3535,0,2132,23,,6674,2004,Elite Men
1833,5721,AUT,1036,0,3514,0,2132,24,,6682,2004,Elite Men
1833,5670,BRA,1025,0,3517,0,2142,25,,6685,2004,Elite Men
1833,5651,RUS,995,0,3548,0,2144,26,,6688,2004,Elite Men
1833,5758,JPN,1065,0,3483,0,2141,27,,6689,2004,Elite Men
1833,5769,AUT,1068,0,3474,0,2149,28,,6691,2004,Elite Men
1833,5654,JPN,1006,0,3539,0,2154,29,,6699,2004,Elite Men
1833,5347,AUT,1067,0,3479,0,2154,30,,6700,2004,Elite Men
1833,5804,KAZ,1044,0,3502,0,2155,31,,6702,2004,Elite Men
1833,5353,GBR,1000,0,3538,0,2166,32,,6705,2004,Elite Men
1833,5606,FRA,1050,0,3490,0,2172,33,,6713,2004,Elite Men
1833,5356,GRE,1032,0,3489,0,2195,34,,6715,2004,Elite Men
1833,5301,RSA,1066,0,3475,0,2183,35,,6724,2004,Elite Men
1833,5705,JPN,1000,0,3548,0,2183,36,,6733,2004,Elite Men
1833,5751,FRA,1017,0,3532,0,2189,37,,6737,2004,Elite Men
1833,5834,NZL,991,0,3547,0,2213,38,,6751,2004,Elite Men
1833,5345,BER,1069,0,3476,0,2210,39,,6755,2004,Elite Men
1833,5742,JPN,1019,0,3531,0,2208,40,,6758,2004,Elite Men
1833,5743,JPN,1070,0,3481,0,2235,41,,6786,2004,Elite Men
1833,5655,JPN,1026,0,3526,0,2244,42,,6796,2004,Elite Men
1833,5723,AUT,1030,0,3511,0,2258,43,,6800,2004,Elite Men
1833,5756,KAZ,1006,0,3544,0,2257,44,,6807,2004,Elite Men
1833,5715,AUS,994,0,3540,0,2277,45,,6811,2004,Elite Men
1833,5757,JPN,1020,0,3526,0,2264,46,,6811,2004,Elite Men
1833,5645,MEX,1031,0,3514,0,2300,47,,6845,2004,Elite Men
1833,73116,FRA,1037,0,3481,0,2337,48,,6855,2004,Elite Men
1833,5331,UKR,1010,0,3731,0,2126,49,,6867,2004,Elite Men
1833,5728,JPN,989,0,3561,0,2324,50,,6875,2004,Elite Men
1833,5296,NZL,0,0,0,0,0,51,,6900,2004,Elite Men
1833,5675,FRA,1012,0,3535,0,2452,52,,7000,2004,Elite Men
1833,5632,HUN,1004,0,3684,0,2381,53,,7069,2004,Elite Men
1833,5738,USA,1106,0,3980,0,2097,54,,7087,2004,Elite Men
1833,5829,JPN,1068,0,4056,0,2228,55,,7352,2004,Elite Men
1833,5790,GBR,989,0,3545,0,0,0,DNF,0,2004,Elite Men
1833,5591,AUS,1004,0,3532,0,0,0,DNF,0,2004,Elite Men
1833,5664,ITA,1016,0,3529,0,0,0,DNF,0,2004,Elite Men
1833,5598,GBR,1027,0,3510,0,0,0,DNF,0,2004,Elite Men
1833,5806,MEX,1043,0,0,0,0,0,DNF,0,2004,Elite Men
1833,5663,ITA,1040,0,0,0,0,0,DNF,0,2004,Elite Men
1833,5582,AUT,0,0,0,0,0,0,DNF,0,2004,Elite Men
1833,5724,SUI,0,0,0,0,0,0,DNF,0,2004,Elite Men
1833,5726,HUN,0,0,0,0,0,0,DNF,0,2004,Elite Men
1833,5348,CAN,0,0,0,0,0,0,DNF,0,2004,Elite Men
1843,5306,ESP,1200,24,3301,28,1831,1,,6382,2003,Elite Men
1843,5638,GER,1192,25,3310,24,1841,2,,6388,2003,Elite Men
1843,5802,USA,1202,26,3299,28,1841,3,,6397,2003,Elite Men
1843,5297,NZL,1238,23,3264,25,1876,4,,6423,2003,Elite Men
1843,5328,FRA,1194,26,3257,32,1928,5,,6437,2003,Elite Men
1843,5640,GER,1201,24,3299,25,1896,6,,6443,2003,Elite Men
1843,5660,NZL,1200,26,3299,28,1893,7,,6444,2003,Elite Men
1843,5652,BEL,1197,25,3254,27,1951,8,,6454,2003,Elite Men
1843,5607,FRA,1194,25,3260,27,1958,9,,6461,2003,Elite Men
1843,5661,AUS,1159,27,3293,25,1969,10,,6470,2003,Elite Men
1843,5334,EST,1195,23,3311,25,1930,11,,6482,2003,Elite Men
1843,5332,GER,1197,24,3305,25,1938,12,,6484,2003,Elite Men
1843,5823,POR,1242,25,3256,33,1934,13,,6487,2003,Elite Men
1843,5359,GBR,1196,27,3304,25,1949,14,,6499,2003,Elite Men
1843,5663,ITA,1226,26,3278,27,1959,15,,6513,2003,Elite Men
1843,5323,DEN,1203,24,3297,24,1992,16,,6538,2003,Elite Men
1843,93474,CZE,1231,24,3272,31,1993,17,,6550,2003,Elite Men
1843,5600,GBR,1242,24,3403,24,1882,18,,6571,2003,Elite Men
1843,5598,GBR,1219,23,3426,25,1883,19,,6575,2003,Elite Men
1843,5679,FRA,1233,27,3415,25,1881,20,,6579,2003,Elite Men
1843,5341,UKR,1191,25,3445,27,1896,21,,6583,2003,Elite Men
1843,50098,MEX,1241,25,3409,28,1911,22,,6612,2003,Elite Men
1843,5339,ITA,1245,26,3448,25,1878,23,,6619,2003,Elite Men
1843,5587,SUI,1270,24,3406,26,1916,24,,6639,2003,Elite Men
1843,5747,GER,1236,24,3413,26,1951,25,,6648,2003,Elite Men
1843,5664,ITA,1242,27,3404,26,1954,26,,6651,2003,Elite Men
1843,5347,AUT,1282,20,3413,26,1911,27,,6651,2003,Elite Men
1843,5831,GER,1169,26,3331,27,2102,28,,6653,2003,Elite Men
1843,5326,FRA,1227,25,3425,28,1966,29,,6669,2003,Elite Men
1843,88678,MEX,1233,24,3462,28,1933,30,,6677,2003,Elite Men
1843,5333,ESP,1248,24,3447,28,1944,31,,6689,2003,Elite Men
1843,5720,AUT,1274,24,3418,28,1954,32,,6696,2003,Elite Men
1843,5615,ESP,1197,25,3463,31,1995,33,,6710,2003,Elite Men
1843,5623,ESP,1196,27,3490,25,2020,34,,6756,2003,Elite Men
1843,5321,FRA,1197,25,3454,28,2059,35,,6760,2003,Elite Men
1843,5605,NED,1200,26,3450,28,2057,36,,6762,2003,Elite Men
1843,134345,POR,1245,20,3448,28,2022,37,,6765,2003,Elite Men
1843,5645,MEX,1225,26,3426,28,2079,38,,6783,2003,Elite Men
1843,5648,BEL,1241,28,3450,28,2088,39,,6836,2003,Elite Men
1843,28487,NED,1264,24,3434,32,2092,40,,6844,2003,Elite Men
1843,5881,POR,1204,24,3452,27,2160,41,,6865,2003,Elite Men
1843,5935,SWE,1251,24,3463,28,2167,42,,6931,2003,Elite Men
1843,5835,COL,1238,25,3568,33,2109,43,,6970,2003,Elite Men
1843,5601,POR,1242,26,0,0,0,0,DNF,0,2003,Elite Men
1843,5933,COL,1264,23,0,0,0,0,DNF,0,2003,Elite Men
1843,10146,LUX,1206,24,0,0,0,0,DNF,0,2003,Elite Men
1843,5665,ITA,1281,26,0,0,0,0,DNF,0,2003,Elite Men
1843,5677,FRA,1241,24,0,0,0,0,DNF,0,2003,Elite Men
1843,5666,ITA,1255,25,3553,31,0,0,DNF,0,2003,Elite Men
1843,5687,USA,1232,26,0,0,0,0,DNF,0,2003,Elite Men
1843,5707,MEX,1360,24,0,0,0,0,DNF,0,2003,Elite Men
1843,5693,GER,1238,26,3420,27,0,0,DNF,0,2003,Elite Men
1843,5346,VEN,1247,26,3445,27,0,0,DNF,0,2003,Elite Men
1843,5709,GBR,1251,27,3444,28,0,0,DNF,0,2003,Elite Men
1843,5310,SUI,1235,24,0,0,0,0,DNF,0,2003,Elite Men
1843,5760,ESP,1279,28,0,0,0,0,DNF,0,2003,Elite Men
1843,5813,AUS,1240,27,0,0,0,0,DNF,0,2003,Elite Men
1843,5841,BRA,1360,25,0,0,0,0,DNF,0,2003,Elite Men
1843,5833,SUI,1242,24,0,0,0,0,DNF,0,2003,Elite Men
1843,5628,COL,1253,25,0,0,0,0,DNF,0,2003,Elite Men
1843,5656,SWE,1201,26,0,0,0,0,DNF,0,2003,Elite Men
1843,5609,CAN,0,0,0,0,0,0,DNF,0,2003,Elite Men
1843,5617,POR,0,0,0,0,0,0,DNF,0,2003,Elite Men
1843,5934,USA,0,0,0,0,0,0,DNF,0,2003,Elite Men
1843,5624,BEL,0,0,0,0,0,0,DNF,0,2003,Elite Men
1843,5627,CZE,0,0,0,0,0,0,DNF,0,2003,Elite Men
1843,5915,CAN,0,0,0,0,0,0,DNF,0,2003,Elite Men
1843,5717,FIN,0,0,0,0,0,0,DNF,0,2003,Elite Men
1843,5721,AUT,0,0,0,0,0,0,DNF,0,2003,Elite Men
1843,5799,USA,0,0,0,0,0,0,DNF,0,2003,Elite Men
1843,5654,JPN,0,0,0,0,0,0,DNF,0,2003,Elite Men
1841,5341,UKR,1236,0,3553,0,1945,1,,6879,2003,Elite Men
1841,5711,AUS,1276,0,3524,0,1952,2,,6886,2003,Elite Men
1841,5323,DEN,0,0,0,0,0,3,,6898,2003,Elite Men
1841,5305,GBR,1271,0,3523,0,1980,4,,6912,2003,Elite Men
1841,5651,RUS,1266,0,3527,0,1990,5,,6924,2003,Elite Men
1841,5722,AUT,1290,0,3506,0,2015,6,,6953,2003,Elite Men
1841,5348,CAN,1293,0,3510,0,2030,7,,6963,2003,Elite Men
1841,5693,GER,1287,0,3511,0,2039,8,,6974,2003,Elite Men
1841,5717,FIN,1268,0,3529,0,2048,9,,6983,2003,Elite Men
1841,5339,ITA,1280,0,3720,0,1974,10,,7000,2003,Elite Men
1841,5347,AUT,1360,0,3537,0,1971,11,,7002,2003,Elite Men
1841,5666,ITA,1367,0,3522,0,1971,12,,7004,2003,Elite Men
1841,5357,HUN,1263,0,3523,0,2083,13,,7018,2003,Elite Men
1841,5349,BRA,1369,0,3519,0,1993,14,,7028,2003,Elite Men
1841,50098,MEX,1367,0,3499,0,2027,15,,7033,2003,Elite Men
1841,10146,LUX,0,0,0,0,0,16,,7047,2003,Elite Men
1841,5609,CAN,1377,0,3513,0,2033,17,,7060,2003,Elite Men
1841,5763,HUN,1269,0,3519,0,2144,18,,7077,2003,Elite Men
1841,5344,BRA,1264,0,3486,0,2184,19,,7082,2003,Elite Men
1841,73138,RUS,1265,0,3524,0,2151,20,,7090,2003,Elite Men
1841,5670,BRA,1304,0,3577,0,2064,21,,7097,2003,Elite Men
1841,5726,HUN,1362,0,3530,0,2057,22,,7101,2003,Elite Men
1841,5809,MEX,0,3517,0,2175,0,1,,7108,2003,Elite Men
1841,5748,BRA,1370,0,3515,0,2062,24,,7111,2003,Elite Men
1841,5686,USA,1268,0,3523,0,2159,25,,7115,2003,Elite Men
1841,5601,POR,1271,0,3479,0,2223,26,,7127,2003,Elite Men
1841,99350,MEX,1371,0,3495,0,2117,27,,7131,2003,Elite Men
1841,5669,RSA,1315,0,3577,0,2102,28,,7136,2003,Elite Men
1841,5659,SWE,1289,0,3598,0,2108,29,,7143,2003,Elite Men
1841,5779,NED,1306,0,3570,0,2115,30,,7153,2003,Elite Men
1841,5796,USA,1370,0,3519,0,2117,31,,7170,2003,Elite Men
1841,5707,MEX,1363,0,3504,0,2159,32,,7179,2003,Elite Men
1841,5623,ESP,1266,0,3530,0,2242,33,,7184,2003,Elite Men
1841,5769,AUT,1367,0,3519,0,2154,34,,7187,2003,Elite Men
1841,5731,CAN,1347,0,3517,0,2176,35,,7201,2003,Elite Men
1841,99744,MEX,1370,0,3523,0,2154,36,,7275,2003,Elite Men
1841,5645,MEX,1275,0,3590,0,2258,37,,7327,2003,Elite Men
1841,5632,HUN,1320,0,3566,0,2282,38,,7338,2003,Elite Men
1841,69814,MEX,1370,0,3497,0,2329,39,,7344,2003,Elite Men
1841,77761,MEX,1321,0,3541,0,2327,40,,7397,2003,Elite Men
1841,5916,VEN,1382,0,3761,0,2110,41,,7425,2003,Elite Men
1841,5610,RSA,1367,0,3515,0,2392,42,,7457,2003,Elite Men
1841,5925,USA,1378,0,3760,0,2164,43,,7494,2003,Elite Men
1841,5915,CAN,1433,0,3704,0,2208,44,,7684,2003,Elite Men
1841,5917,DOM,1385,0,3759,0,2385,45,,7685,2003,Elite Men
1841,5914,ISR,1424,0,3718,0,2400,46,DNF,0,2003,Elite Men
1841,5582,AUT,1304,0,3580,0,0,0,DNF,0,2003,Elite Men
1841,88678,MEX,1371,0,3511,0,0,0,DNF,0,2003,Elite Men
1841,5665,ITA,1377,0,3514,0,0,0,DNF,0,2003,Elite Men
1841,5346,VEN,1290,0,3590,0,0,0,DNF,0,2003,Elite Men
1841,5723,AUT,1373,0,3513,0,0,0,DNF,0,2003,Elite Men
1841,17911,ZIM,1384,0,3761,0,0,0,DNF,0,2003,Elite Men
1841,5823,POR,1314,0,3569,0,0,0,DNF,NA,2003,Elite Men
1865,5305,GBR,1129,30,3231,23,1894,1,,6305,2003,Elite Men
1865,5341,UKR,901,36,0,0,1893,2,,6316,2003,Elite Men
1865,5298,AUS,1094,32,3267,26,1904,3,,6320,2003,Elite Men
1865,5321,FRA,1082,35,3275,26,1912,4,,6328,2003,Elite Men
1865,5332,GER,1082,34,3275,22,1918,5,,6329,2003,Elite Men
1865,5304,BRA,1134,33,3225,27,1915,6,,6333,2003,Elite Men
1865,5708,GBR,1079,35,0,0,1917,7,,6336,2003,Elite Men
1865,5761,ESP,1130,37,3200,25,1948,8,,6338,2003,Elite Men
1865,5328,FRA,1079,35,3276,28,1933,9,,6349,2003,Elite Men
1865,5297,NZL,1126,31,3237,23,1940,10,,6355,2003,Elite Men
1865,5715,AUS,1085,34,3273,22,1955,11,,6367,2003,Elite Men
1865,5589,AUS,1097,33,3267,30,1951,12,,6376,2003,Elite Men
1865,5677,FRA,1122,32,3234,26,1966,13,,6382,2003,Elite Men
1865,5703,USA,1093,35,3267,26,1967,14,,6386,2003,Elite Men
1865,5640,GER,1098,36,3263,26,1970,15,,6390,2003,Elite Men
1865,5751,FRA,1137,36,3222,27,1971,16,,6391,2003,Elite Men
1865,5338,USA,1136,36,3223,33,1977,17,,6404,2003,Elite Men
1865,5333,ESP,1129,35,3231,26,1995,18,,6414,2003,Elite Men
1865,88678,MEX,1139,33,3225,28,1995,19,,6418,2003,Elite Men
1865,5300,USA,1082,34,3277,39,1992,20,,6422,2003,Elite Men
1865,5722,AUT,1137,34,3227,32,1996,21,,6425,2003,Elite Men
1865,5857,AUS,1130,32,3231,30,2007,22,,6428,2003,Elite Men
1865,5324,SUI,1131,34,3227,26,2014,23,,6431,2003,Elite Men
1865,5323,DEN,1101,31,3260,22,2022,24,,6434,2003,Elite Men
1865,5357,HUN,1081,33,3280,28,2017,25,,6436,2003,Elite Men
1865,5656,SWE,1077,35,3282,26,2020,26,,6438,2003,Elite Men
1865,5687,USA,1095,37,3263,29,2018,27,,6440,2003,Elite Men
1865,5688,USA,1083,35,3249,27,2049,28,,6442,2003,Elite Men
1865,5721,AUT,1136,38,3225,32,2017,29,,6446,2003,Elite Men
1865,5337,GER,1115,31,3247,24,2034,30,,6449,2003,Elite Men
1865,5586,SUI,1137,33,3221,32,2038,31,,6460,2003,Elite Men
1865,5821,NZL,1093,35,3271,26,2048,32,,6470,2003,Elite Men
1865,5726,HUN,1132,36,3230,32,2050,33,,6478,2003,Elite Men
1865,73138,RUS,1088,39,0,0,2065,34,,6490,2003,Elite Men
1865,5670,BRA,1130,36,3231,28,2075,35,,6498,2003,Elite Men
1865,5655,JPN,1108,32,3258,37,2070,36,,6503,2003,Elite Men
1865,80764,NZL,1091,37,3270,28,2095,37,,6519,2003,Elite Men
1865,10146,LUX,1091,34,3266,23,2114,38,,6526,2003,Elite Men
1865,5355,UKR,1087,36,3270,31,2105,39,,6528,2003,Elite Men
1865,5632,HUN,1084,35,3276,32,2106,40,,6531,2003,Elite Men
1865,5602,CAN,1126,35,3236,27,2121,41,,6543,2003,Elite Men
1865,5607,FRA,1075,35,3282,25,2135,42,,6550,2003,Elite Men
1865,5635,USA,1090,34,3268,26,2140,43,,6555,2003,Elite Men
1865,5598,GBR,1134,36,3198,26,2177,44,,6569,2003,Elite Men
1865,5645,MEX,1105,34,3259,32,2144,45,,6572,2003,Elite Men
1865,5834,NZL,1078,33,3283,32,2163,46,,6587,2003,Elite Men
1865,17908,RUS,1133,36,0,0,2171,47,,6591,2003,Elite Men
1865,5802,USA,1134,39,3193,28,0,0,DNF,0,2003,Elite Men
1865,5306,ESP,1089,31,3270,22,0,0,DNF,0,2003,Elite Men
1865,5817,AUS,1106,30,3254,26,0,0,DNF,0,2003,Elite Men
1865,5723,AUT,1118,32,3244,25,0,0,DNF,0,2003,Elite Men
1865,5348,CAN,1106,31,3256,28,0,0,DNF,0,2003,Elite Men
1865,50098,MEX,1136,39,0,0,0,0,DNF,0,2003,Elite Men
1865,5919,GRE,1089,35,3270,36,0,0,DNF,0,2003,Elite Men
1865,5745,CHI,1131,39,3229,38,0,0,DNF,0,2003,Elite Men
1865,5354,ESP,1087,35,3280,47,0,0,DNF,0,2003,Elite Men
1865,5330,GBR,1140,36,3457,25,0,0,DNF,0,2003,Elite Men
1865,5659,SWE,1141,33,3459,28,0,0,DNF,0,2003,Elite Men
1865,5636,USA,1141,34,3488,26,0,0,DNF,0,2003,Elite Men
